#separator:tab
#html:true
SourceID	DeckPath	Level	Topic	CardType	PromptMode	Front	Answer	TypeAnswer	Back	Formula	Examples	Audio	AudioURL	Source	Attribution	SelfGrade	Tags
tatoeba_eng_audio::16968::would_have	English Mastery::Listening & Dictation	listening	listening sentence mining	audio_cloze	type_exact	"[sound:tatoeba_eng_16968.mp3]<br><br><span class=""front-instruction"">Listen first, then complete the chunk</span><br>Had I known your telephone number, I _____ called you."	would have	would have	Replay once and shadow the full sentence.	Audio cloze; retrieve the missing chunk from sound and sentence context.	- Had I known your telephone number, I would have called you.	[sound:tatoeba_eng_16968.mp3]	https://audio.tatoeba.org/sentences/eng/16968.mp3	Tatoeba eng:16968	Source: Tatoeba.org English sentence ID 16968.		english_mastery listening listening_sentence_mining audio_cloze
tatoeba_eng_audio::17166::unless	English Mastery::Listening & Dictation	listening	listening sentence mining	audio_cloze	type_exact	"[sound:tatoeba_eng_17166.mp3]<br><br><span class=""front-instruction"">Listen first, then complete the chunk</span><br>I can&#x27;t decide _____ you tell me your plan."	unless	unless	Replay once and shadow the full sentence.	Audio cloze; retrieve the missing chunk from sound and sentence context.	- I can&#x27;t decide unless you tell me your plan.	[sound:tatoeba_eng_17166.mp3]	https://audio.tatoeba.org/sentences/eng/17166.mp3	Tatoeba eng:17166	Source: Tatoeba.org English sentence ID 17166.		english_mastery listening listening_sentence_mining audio_cloze
tatoeba_eng_audio::17189::however	English Mastery::Listening & Dictation	listening	listening sentence mining	audio_cloze	type_exact	"[sound:tatoeba_eng_17189.mp3]<br><br><span class=""front-instruction"">Listen first, then complete the chunk</span><br>You may act _____ you wish."	however	however	Replay once and shadow the full sentence.	Audio cloze; retrieve the missing chunk from sound and sentence context.	- You may act however you wish.	[sound:tatoeba_eng_17189.mp3]	https://audio.tatoeba.org/sentences/eng/17189.mp3	Tatoeba eng:17189	Source: Tatoeba.org English sentence ID 17189.		english_mastery listening listening_sentence_mining audio_cloze
tatoeba_eng_audio::17469::instead_of	English Mastery::Listening & Dictation	listening	listening sentence mining	audio_cloze	type_exact	"[sound:tatoeba_eng_17469.mp3]<br><br><span class=""front-instruction"">Listen first, then complete the chunk</span><br>I would like you to go _____ me."	instead of	instead of	Replay once and shadow the full sentence.	Audio cloze; retrieve the missing chunk from sound and sentence context.	- I would like you to go instead of me.	[sound:tatoeba_eng_17469.mp3]	https://audio.tatoeba.org/sentences/eng/17469.mp3	Tatoeba eng:17469	Source: Tatoeba.org English sentence ID 17469.		english_mastery listening listening_sentence_mining audio_cloze
tatoeba_eng_audio::17711::by_the_time	English Mastery::Listening & Dictation	listening	listening sentence mining	audio_cloze	type_exact	"[sound:tatoeba_eng_17711.mp3]<br><br><span class=""front-instruction"">Listen first, then complete the chunk</span><br>He will have left here _____ you return."	by the time	by the time	Replay once and shadow the full sentence.	Audio cloze; retrieve the missing chunk from sound and sentence context.	- He will have left here by the time you return.	[sound:tatoeba_eng_17711.mp3]	https://audio.tatoeba.org/sentences/eng/17711.mp3	Tatoeba eng:17711	Source: Tatoeba.org English sentence ID 17711.		english_mastery listening listening_sentence_mining audio_cloze
tatoeba_eng_audio::17786::unless	English Mastery::Listening & Dictation	listening	listening sentence mining	audio_cloze	type_exact	"[sound:tatoeba_eng_17786.mp3]<br><br><span class=""front-instruction"">Listen first, then complete the chunk</span><br>_____ you make a decision quickly, the opportunity will be lost."	unless	unless	Replay once and shadow the full sentence.	Audio cloze; retrieve the missing chunk from sound and sentence context.	- Unless you make a decision quickly, the opportunity will be lost.	[sound:tatoeba_eng_17786.mp3]	https://audio.tatoeba.org/sentences/eng/17786.mp3	Tatoeba eng:17786	Source: Tatoeba.org English sentence ID 17786.		english_mastery listening listening_sentence_mining audio_cloze
tatoeba_eng_audio::17810::might_have	English Mastery::Listening & Dictation	listening	listening sentence mining	audio_cloze	type_exact	"[sound:tatoeba_eng_17810.mp3]<br><br><span class=""front-instruction"">Listen first, then complete the chunk</span><br>If it were not for your help, I _____ failed."	might have	might have	Replay once and shadow the full sentence.	Audio cloze; retrieve the missing chunk from sound and sentence context.	- If it were not for your help, I might have failed.	[sound:tatoeba_eng_17810.mp3]	https://audio.tatoeba.org/sentences/eng/17810.mp3	Tatoeba eng:17810	Source: Tatoeba.org English sentence ID 17810.		english_mastery listening listening_sentence_mining audio_cloze
tatoeba_eng_audio::17867::as_long_as	English Mastery::Listening & Dictation	listening	listening sentence mining	audio_cloze	type_exact	"[sound:tatoeba_eng_17867.mp3]<br><br><span class=""front-instruction"">Listen first, then complete the chunk</span><br>I don&#x27;t care _____ you are happy."	as long as	as long as	Replay once and shadow the full sentence.	Audio cloze; retrieve the missing chunk from sound and sentence context.	- I don&#x27;t care as long as you are happy.	[sound:tatoeba_eng_17867.mp3]	https://audio.tatoeba.org/sentences/eng/17867.mp3	Tatoeba eng:17867	Source: Tatoeba.org English sentence ID 17867.		english_mastery listening listening_sentence_mining audio_cloze
tatoeba_eng_audio::17918::no_matter	English Mastery::Listening & Dictation	listening	listening sentence mining	audio_cloze	type_exact	"[sound:tatoeba_eng_17918.mp3]<br><br><span class=""front-instruction"">Listen first, then complete the chunk</span><br>_____ what you say, he still won&#x27;t do it."	no matter	no matter	Replay once and shadow the full sentence.	Audio cloze; retrieve the missing chunk from sound and sentence context.	- No matter what you say, he still won&#x27;t do it.	[sound:tatoeba_eng_17918.mp3]	https://audio.tatoeba.org/sentences/eng/17918.mp3	Tatoeba eng:17918	Source: Tatoeba.org English sentence ID 17918.		english_mastery listening listening_sentence_mining audio_cloze
tatoeba_eng_audio::17966::no_matter	English Mastery::Listening & Dictation	listening	listening sentence mining	audio_cloze	type_exact	"[sound:tatoeba_eng_17966.mp3]<br><br><span class=""front-instruction"">Listen first, then complete the chunk</span><br>I will help him _____ what you say."	no matter	no matter	Replay once and shadow the full sentence.	Audio cloze; retrieve the missing chunk from sound and sentence context.	- I will help him no matter what you say.	[sound:tatoeba_eng_17966.mp3]	https://audio.tatoeba.org/sentences/eng/17966.mp3	Tatoeba eng:17966	Source: Tatoeba.org English sentence ID 17966.		english_mastery listening listening_sentence_mining audio_cloze
tatoeba_eng_audio::17976::no_matter	English Mastery::Listening & Dictation	listening	listening sentence mining	audio_cloze	type_exact	"[sound:tatoeba_eng_17976.mp3]<br><br><span class=""front-instruction"">Listen first, then complete the chunk</span><br>_____ where you may go, don&#x27;t forget to write to me."	no matter	no matter	Replay once and shadow the full sentence.	Audio cloze; retrieve the missing chunk from sound and sentence context.	- No matter where you may go, don&#x27;t forget to write to me.	[sound:tatoeba_eng_17976.mp3]	https://audio.tatoeba.org/sentences/eng/17976.mp3	Tatoeba eng:17976	Source: Tatoeba.org English sentence ID 17976.		english_mastery listening listening_sentence_mining audio_cloze
tatoeba_eng_audio::18039::as_long_as	English Mastery::Listening & Dictation	listening	listening sentence mining	audio_cloze	type_exact	"[sound:tatoeba_eng_18039.mp3]<br><br><span class=""front-instruction"">Listen first, then complete the chunk</span><br>_____ you&#x27;re here, I&#x27;ll stay."	as long as	as long as	Replay once and shadow the full sentence.	Audio cloze; retrieve the missing chunk from sound and sentence context.	- As long as you&#x27;re here, I&#x27;ll stay.	[sound:tatoeba_eng_18039.mp3]	https://audio.tatoeba.org/sentences/eng/18039.mp3	Tatoeba eng:18039	Source: Tatoeba.org English sentence ID 18039.		english_mastery listening listening_sentence_mining audio_cloze
tatoeba_eng_audio::18059::as_long_as	English Mastery::Listening & Dictation	listening	listening sentence mining	audio_cloze	type_exact	"[sound:tatoeba_eng_18059.mp3]<br><br><span class=""front-instruction"">Listen first, then complete the chunk</span><br>You may stay here _____ you like."	as long as	as long as	Replay once and shadow the full sentence.	Audio cloze; retrieve the missing chunk from sound and sentence context.	- You may stay here as long as you like.	[sound:tatoeba_eng_18059.mp3]	https://audio.tatoeba.org/sentences/eng/18059.mp3	Tatoeba eng:18059	Source: Tatoeba.org English sentence ID 18059.		english_mastery listening listening_sentence_mining audio_cloze
tatoeba_eng_audio::18077::at_least	English Mastery::Listening & Dictation	listening	listening sentence mining	audio_cloze	type_exact	"[sound:tatoeba_eng_18077.mp3]<br><br><span class=""front-instruction"">Listen first, then complete the chunk</span><br>Chestnuts have to be boiled for _____ fifteen minutes."	at least	at least	Replay once and shadow the full sentence.	Audio cloze; retrieve the missing chunk from sound and sentence context.	- Chestnuts have to be boiled for at least fifteen minutes.	[sound:tatoeba_eng_18077.mp3]	https://audio.tatoeba.org/sentences/eng/18077.mp3	Tatoeba eng:18077	Source: Tatoeba.org English sentence ID 18077.		english_mastery listening listening_sentence_mining audio_cloze
tatoeba_eng_audio::18204::as_soon_as	English Mastery::Listening & Dictation	listening	listening sentence mining	audio_cloze	type_exact	"[sound:tatoeba_eng_18204.mp3]<br><br><span class=""front-instruction"">Listen first, then complete the chunk</span><br>_____ he arrived at the airport, he phoned his office."	as soon as	as soon as	Replay once and shadow the full sentence.	Audio cloze; retrieve the missing chunk from sound and sentence context.	- As soon as he arrived at the airport, he phoned his office.	[sound:tatoeba_eng_18204.mp3]	https://audio.tatoeba.org/sentences/eng/18204.mp3	Tatoeba eng:18204	Source: Tatoeba.org English sentence ID 18204.		english_mastery listening listening_sentence_mining audio_cloze
tatoeba_eng_audio::18206::as_soon_as	English Mastery::Listening & Dictation	listening	listening sentence mining	audio_cloze	type_exact	"[sound:tatoeba_eng_18206.mp3]<br><br><span class=""front-instruction"">Listen first, then complete the chunk</span><br>I&#x27;ll phone you _____ I get to the airport."	as soon as	as soon as	Replay once and shadow the full sentence.	Audio cloze; retrieve the missing chunk from sound and sentence context.	- I&#x27;ll phone you as soon as I get to the airport.	[sound:tatoeba_eng_18206.mp3]	https://audio.tatoeba.org/sentences/eng/18206.mp3	Tatoeba eng:18206	Source: Tatoeba.org English sentence ID 18206.		english_mastery listening listening_sentence_mining audio_cloze
tatoeba_eng_audio::18640::have_been	English Mastery::Listening & Dictation	listening	listening sentence mining	audio_cloze	type_exact	"[sound:tatoeba_eng_18640.mp3]<br><br><span class=""front-instruction"">Listen first, then complete the chunk</span><br>Prices _____ gradually rising in recent years."	have been	have been	Replay once and shadow the full sentence.	Audio cloze; retrieve the missing chunk from sound and sentence context.	- Prices have been gradually rising in recent years.	[sound:tatoeba_eng_18640.mp3]	https://audio.tatoeba.org/sentences/eng/18640.mp3	Tatoeba eng:18640	Source: Tatoeba.org English sentence ID 18640.		english_mastery listening listening_sentence_mining audio_cloze
tatoeba_eng_audio::18735::although	English Mastery::Listening & Dictation	listening	listening sentence mining	audio_cloze	type_exact	"[sound:tatoeba_eng_18735.mp3]<br><br><span class=""front-instruction"">Listen first, then complete the chunk</span><br>_____ her house is nearby, I seldom see her."	although	although	Replay once and shadow the full sentence.	Audio cloze; retrieve the missing chunk from sound and sentence context.	- Although her house is nearby, I seldom see her.	[sound:tatoeba_eng_18735.mp3]	https://audio.tatoeba.org/sentences/eng/18735.mp3	Tatoeba eng:18735	Source: Tatoeba.org English sentence ID 18735.		english_mastery listening listening_sentence_mining audio_cloze
tatoeba_eng_audio::18797::in_case	English Mastery::Listening & Dictation	listening	listening sentence mining	audio_cloze	type_exact	"[sound:tatoeba_eng_18797.mp3]<br><br><span class=""front-instruction"">Listen first, then complete the chunk</span><br>_____ of an emergency, call the police."	in case	in case	Replay once and shadow the full sentence.	Audio cloze; retrieve the missing chunk from sound and sentence context.	- In case of an emergency, call the police.	[sound:tatoeba_eng_18797.mp3]	https://audio.tatoeba.org/sentences/eng/18797.mp3	Tatoeba eng:18797	Source: Tatoeba.org English sentence ID 18797.		english_mastery listening listening_sentence_mining audio_cloze
tatoeba_eng_audio::18799::in_case	English Mastery::Listening & Dictation	listening	listening sentence mining	audio_cloze	type_exact	"[sound:tatoeba_eng_18799.mp3]<br><br><span class=""front-instruction"">Listen first, then complete the chunk</span><br>What number should I call _____ of an emergency?"	in case	in case	Replay once and shadow the full sentence.	Audio cloze; retrieve the missing chunk from sound and sentence context.	- What number should I call in case of an emergency?	[sound:tatoeba_eng_18799.mp3]	https://audio.tatoeba.org/sentences/eng/18799.mp3	Tatoeba eng:18799	Source: Tatoeba.org English sentence ID 18799.		english_mastery listening listening_sentence_mining audio_cloze
tatoeba_eng_audio::18800::in_case	English Mastery::Listening & Dictation	listening	listening sentence mining	audio_cloze	type_exact	"[sound:tatoeba_eng_18800.mp3]<br><br><span class=""front-instruction"">Listen first, then complete the chunk</span><br>_____ of an emergency, push this button."	in case	in case	Replay once and shadow the full sentence.	Audio cloze; retrieve the missing chunk from sound and sentence context.	- In case of an emergency, push this button.	[sound:tatoeba_eng_18800.mp3]	https://audio.tatoeba.org/sentences/eng/18800.mp3	Tatoeba eng:18800	Source: Tatoeba.org English sentence ID 18800.		english_mastery listening listening_sentence_mining audio_cloze
tatoeba_eng_audio::19064::although	English Mastery::Listening & Dictation	listening	listening sentence mining	audio_cloze	type_exact	"[sound:tatoeba_eng_19064.mp3]<br><br><span class=""front-instruction"">Listen first, then complete the chunk</span><br>_____ teachers give a lot of advice, students don&#x27;t always take it."	although	although	Replay once and shadow the full sentence.	Audio cloze; retrieve the missing chunk from sound and sentence context.	- Although teachers give a lot of advice, students don&#x27;t always take it.	[sound:tatoeba_eng_19064.mp3]	https://audio.tatoeba.org/sentences/eng/19064.mp3	Tatoeba eng:19064	Source: Tatoeba.org English sentence ID 19064.		english_mastery listening listening_sentence_mining audio_cloze
tatoeba_eng_audio::19089::used_to	English Mastery::Listening & Dictation	listening	listening sentence mining	audio_cloze	type_exact	"[sound:tatoeba_eng_19089.mp3]<br><br><span class=""front-instruction"">Listen first, then complete the chunk</span><br>The church bell _____ ring at three."	used to	used to	Replay once and shadow the full sentence.	Audio cloze; retrieve the missing chunk from sound and sentence context.	- The church bell used to ring at three.	[sound:tatoeba_eng_19089.mp3]	https://audio.tatoeba.org/sentences/eng/19089.mp3	Tatoeba eng:19089	Source: Tatoeba.org English sentence ID 19089.		english_mastery listening listening_sentence_mining audio_cloze
tatoeba_eng_audio::19755::instead_of	English Mastery::Listening & Dictation	listening	listening sentence mining	audio_cloze	type_exact	"[sound:tatoeba_eng_19755.mp3]<br><br><span class=""front-instruction"">Listen first, then complete the chunk</span><br>_____ taking a rest, he worked much harder than usual."	instead of	instead of	Replay once and shadow the full sentence.	Audio cloze; retrieve the missing chunk from sound and sentence context.	- Instead of taking a rest, he worked much harder than usual.	[sound:tatoeba_eng_19755.mp3]	https://audio.tatoeba.org/sentences/eng/19755.mp3	Tatoeba eng:19755	Source: Tatoeba.org English sentence ID 19755.		english_mastery listening listening_sentence_mining audio_cloze
tatoeba_eng_audio::20812::generally	English Mastery::Listening & Dictation	listening	listening sentence mining	audio_cloze	type_exact	"[sound:tatoeba_eng_20812.mp3]<br><br><span class=""front-instruction"">Listen first, then complete the chunk</span><br>Korean food is _____ very spicy."	generally	generally	Replay once and shadow the full sentence.	Audio cloze; retrieve the missing chunk from sound and sentence context.	- Korean food is generally very spicy.	[sound:tatoeba_eng_20812.mp3]	https://audio.tatoeba.org/sentences/eng/20812.mp3	Tatoeba eng:20812	Source: Tatoeba.org English sentence ID 20812.		english_mastery listening listening_sentence_mining audio_cloze
tatoeba_eng_audio::21034::used_to	English Mastery::Listening & Dictation	listening	listening sentence mining	audio_cloze	type_exact	"[sound:tatoeba_eng_21034.mp3]<br><br><span class=""front-instruction"">Listen first, then complete the chunk</span><br>I like it better now that I&#x27;m _____ it."	used to	used to	Replay once and shadow the full sentence.	Audio cloze; retrieve the missing chunk from sound and sentence context.	- I like it better now that I&#x27;m used to it.	[sound:tatoeba_eng_21034.mp3]	https://audio.tatoeba.org/sentences/eng/21034.mp3	Tatoeba eng:21034	Source: Tatoeba.org English sentence ID 21034.		english_mastery listening listening_sentence_mining audio_cloze
tatoeba_eng_audio::21597::instead_of	English Mastery::Listening & Dictation	listening	listening sentence mining	audio_cloze	type_exact	"[sound:tatoeba_eng_21597.mp3]<br><br><span class=""front-instruction"">Listen first, then complete the chunk</span><br>_____ going to school, he stayed at home."	instead of	instead of	Replay once and shadow the full sentence.	Audio cloze; retrieve the missing chunk from sound and sentence context.	- Instead of going to school, he stayed at home.	[sound:tatoeba_eng_21597.mp3]	https://audio.tatoeba.org/sentences/eng/21597.mp3	Tatoeba eng:21597	Source: Tatoeba.org English sentence ID 21597.		english_mastery listening listening_sentence_mining audio_cloze
tatoeba_eng_audio::21614::by_the_time	English Mastery::Listening & Dictation	listening	listening sentence mining	audio_cloze	type_exact	"[sound:tatoeba_eng_21614.mp3]<br><br><span class=""front-instruction"">Listen first, then complete the chunk</span><br>I wanted to have finished it _____ school was over."	by the time	by the time	Replay once and shadow the full sentence.	Audio cloze; retrieve the missing chunk from sound and sentence context.	- I wanted to have finished it by the time school was over.	[sound:tatoeba_eng_21614.mp3]	https://audio.tatoeba.org/sentences/eng/21614.mp3	Tatoeba eng:21614	Source: Tatoeba.org English sentence ID 21614.		english_mastery listening listening_sentence_mining audio_cloze
tatoeba_eng_audio::21784::generally	English Mastery::Listening & Dictation	listening	listening sentence mining	audio_cloze	type_exact	"[sound:tatoeba_eng_21784.mp3]<br><br><span class=""front-instruction"">Listen first, then complete the chunk</span><br>_____ speaking, the climate of Japan is mild."	generally	generally	Replay once and shadow the full sentence.	Audio cloze; retrieve the missing chunk from sound and sentence context.	- Generally speaking, the climate of Japan is mild.	[sound:tatoeba_eng_21784.mp3]	https://audio.tatoeba.org/sentences/eng/21784.mp3	Tatoeba eng:21784	Source: Tatoeba.org English sentence ID 21784.		english_mastery listening listening_sentence_mining audio_cloze
tatoeba_eng_audio::21800::generally	English Mastery::Listening & Dictation	listening	listening sentence mining	audio_cloze	type_exact	"[sound:tatoeba_eng_21800.mp3]<br><br><span class=""front-instruction"">Listen first, then complete the chunk</span><br>_____ speaking, the climate here is mild."	generally	generally	Replay once and shadow the full sentence.	Audio cloze; retrieve the missing chunk from sound and sentence context.	- Generally speaking, the climate here is mild.	[sound:tatoeba_eng_21800.mp3]	https://audio.tatoeba.org/sentences/eng/21800.mp3	Tatoeba eng:21800	Source: Tatoeba.org English sentence ID 21800.		english_mastery listening listening_sentence_mining audio_cloze
tatoeba_eng_audio::22129::so_that	English Mastery::Listening & Dictation	listening	listening sentence mining	audio_cloze	type_exact	"[sound:tatoeba_eng_22129.mp3]<br><br><span class=""front-instruction"">Listen first, then complete the chunk</span><br>Speak clearly _____ everyone may hear you."	so that	so that	Replay once and shadow the full sentence.	Audio cloze; retrieve the missing chunk from sound and sentence context.	- Speak clearly so that everyone may hear you.	[sound:tatoeba_eng_22129.mp3]	https://audio.tatoeba.org/sentences/eng/22129.mp3	Tatoeba eng:22129	Source: Tatoeba.org English sentence ID 22129.		english_mastery listening listening_sentence_mining audio_cloze
tatoeba_eng_audio::22781::at_least	English Mastery::Listening & Dictation	listening	listening sentence mining	audio_cloze	type_exact	"[sound:tatoeba_eng_22781.mp3]<br><br><span class=""front-instruction"">Listen first, then complete the chunk</span><br>We must sleep _____ eight hours a day."	at least	at least	Replay once and shadow the full sentence.	Audio cloze; retrieve the missing chunk from sound and sentence context.	- We must sleep at least eight hours a day.	[sound:tatoeba_eng_22781.mp3]	https://audio.tatoeba.org/sentences/eng/22781.mp3	Tatoeba eng:22781	Source: Tatoeba.org English sentence ID 22781.		english_mastery listening listening_sentence_mining audio_cloze
tatoeba_eng_audio::23320::even_if	English Mastery::Listening & Dictation	listening	listening sentence mining	audio_cloze	type_exact	"[sound:tatoeba_eng_23320.mp3]<br><br><span class=""front-instruction"">Listen first, then complete the chunk</span><br>We&#x27;ll finish the work _____ it takes us all day."	even if	even if	Replay once and shadow the full sentence.	Audio cloze; retrieve the missing chunk from sound and sentence context.	- We&#x27;ll finish the work even if it takes us all day.	[sound:tatoeba_eng_23320.mp3]	https://audio.tatoeba.org/sentences/eng/23320.mp3	Tatoeba eng:23320	Source: Tatoeba.org English sentence ID 23320.		english_mastery listening listening_sentence_mining audio_cloze
tatoeba_eng_audio::26622::unfortunately	English Mastery::Listening & Dictation	listening	listening sentence mining	audio_cloze	type_exact	"[sound:tatoeba_eng_26622.mp3]<br><br><span class=""front-instruction"">Listen first, then complete the chunk</span><br>_____, the telephone was out of order."	unfortunately	unfortunately	Replay once and shadow the full sentence.	Audio cloze; retrieve the missing chunk from sound and sentence context.	- Unfortunately, the telephone was out of order.	[sound:tatoeba_eng_26622.mp3]	https://audio.tatoeba.org/sentences/eng/26622.mp3	Tatoeba eng:26622	Source: Tatoeba.org English sentence ID 26622.		english_mastery listening listening_sentence_mining audio_cloze
tatoeba_eng_audio::26628::fortunately	English Mastery::Listening & Dictation	listening	listening sentence mining	audio_cloze	type_exact	"[sound:tatoeba_eng_26628.mp3]<br><br><span class=""front-instruction"">Listen first, then complete the chunk</span><br>_____, I&#x27;ve got you to talk to."	fortunately	fortunately	Replay once and shadow the full sentence.	Audio cloze; retrieve the missing chunk from sound and sentence context.	- Fortunately, I&#x27;ve got you to talk to.	[sound:tatoeba_eng_26628.mp3]	https://audio.tatoeba.org/sentences/eng/26628.mp3	Tatoeba eng:26628	Source: Tatoeba.org English sentence ID 26628.		english_mastery listening listening_sentence_mining audio_cloze
tatoeba_eng_audio::26699::in_spite_of	English Mastery::Listening & Dictation	listening	listening sentence mining	audio_cloze	type_exact	"[sound:tatoeba_eng_26699.mp3]<br><br><span class=""front-instruction"">Listen first, then complete the chunk</span><br>_____ the rain, we enjoyed our holiday."	in spite of	in spite of	Replay once and shadow the full sentence.	Audio cloze; retrieve the missing chunk from sound and sentence context.	- In spite of the rain, we enjoyed our holiday.	[sound:tatoeba_eng_26699.mp3]	https://audio.tatoeba.org/sentences/eng/26699.mp3	Tatoeba eng:26699	Source: Tatoeba.org English sentence ID 26699.		english_mastery listening listening_sentence_mining audio_cloze
tatoeba_eng_audio::26773::in_spite_of	English Mastery::Listening & Dictation	listening	listening sentence mining	audio_cloze	type_exact	"[sound:tatoeba_eng_26773.mp3]<br><br><span class=""front-instruction"">Listen first, then complete the chunk</span><br>We played golf _____ the rain."	in spite of	in spite of	Replay once and shadow the full sentence.	Audio cloze; retrieve the missing chunk from sound and sentence context.	- We played golf in spite of the rain.	[sound:tatoeba_eng_26773.mp3]	https://audio.tatoeba.org/sentences/eng/26773.mp3	Tatoeba eng:26773	Source: Tatoeba.org English sentence ID 26773.		english_mastery listening listening_sentence_mining audio_cloze
tatoeba_eng_audio::26776::in_spite_of	English Mastery::Listening & Dictation	listening	listening sentence mining	audio_cloze	type_exact	"[sound:tatoeba_eng_26776.mp3]<br><br><span class=""front-instruction"">Listen first, then complete the chunk</span><br>The children went to school _____ the rain."	in spite of	in spite of	Replay once and shadow the full sentence.	Audio cloze; retrieve the missing chunk from sound and sentence context.	- The children went to school in spite of the rain.	[sound:tatoeba_eng_26776.mp3]	https://audio.tatoeba.org/sentences/eng/26776.mp3	Tatoeba eng:26776	Source: Tatoeba.org English sentence ID 26776.		english_mastery listening listening_sentence_mining audio_cloze
tatoeba_eng_audio::26937::although	English Mastery::Listening & Dictation	listening	listening sentence mining	audio_cloze	type_exact	"[sound:tatoeba_eng_26937.mp3]<br><br><span class=""front-instruction"">Listen first, then complete the chunk</span><br>_____ it rained, everyone had a good time."	although	although	Replay once and shadow the full sentence.	Audio cloze; retrieve the missing chunk from sound and sentence context.	- Although it rained, everyone had a good time.	[sound:tatoeba_eng_26937.mp3]	https://audio.tatoeba.org/sentences/eng/26937.mp3	Tatoeba eng:26937	Source: Tatoeba.org English sentence ID 26937.		english_mastery listening listening_sentence_mining audio_cloze
tatoeba_eng_audio::26962::consequently	English Mastery::Listening & Dictation	listening	listening sentence mining	audio_cloze	type_exact	"[sound:tatoeba_eng_26962.mp3]<br><br><span class=""front-instruction"">Listen first, then complete the chunk</span><br>It rained heavily, and _____ the baseball game was called off."	consequently	consequently	Replay once and shadow the full sentence.	Audio cloze; retrieve the missing chunk from sound and sentence context.	- It rained heavily, and consequently the baseball game was called off.	[sound:tatoeba_eng_26962.mp3]	https://audio.tatoeba.org/sentences/eng/26962.mp3	Tatoeba eng:26962	Source: Tatoeba.org English sentence ID 26962.		english_mastery listening listening_sentence_mining audio_cloze
tatoeba_eng_audio::27239::in_order_to	English Mastery::Listening & Dictation	listening	listening sentence mining	audio_cloze	type_exact	"[sound:tatoeba_eng_27239.mp3]<br><br><span class=""front-instruction"">Listen first, then complete the chunk</span><br>I got up early _____ catch the first train."	in order to	in order to	Replay once and shadow the full sentence.	Audio cloze; retrieve the missing chunk from sound and sentence context.	- I got up early in order to catch the first train.	[sound:tatoeba_eng_27239.mp3]	https://audio.tatoeba.org/sentences/eng/27239.mp3	Tatoeba eng:27239	Source: Tatoeba.org English sentence ID 27239.		english_mastery listening listening_sentence_mining audio_cloze
tatoeba_eng_audio::27240::so_that	English Mastery::Listening & Dictation	listening	listening sentence mining	audio_cloze	type_exact	"[sound:tatoeba_eng_27240.mp3]<br><br><span class=""front-instruction"">Listen first, then complete the chunk</span><br>I walked quickly _____ I might catch the first train."	so that	so that	Replay once and shadow the full sentence.	Audio cloze; retrieve the missing chunk from sound and sentence context.	- I walked quickly so that I might catch the first train.	[sound:tatoeba_eng_27240.mp3]	https://audio.tatoeba.org/sentences/eng/27240.mp3	Tatoeba eng:27240	Source: Tatoeba.org English sentence ID 27240.		english_mastery listening listening_sentence_mining audio_cloze
tatoeba_eng_audio::28215::in_order_to	English Mastery::Listening & Dictation	listening	listening sentence mining	audio_cloze	type_exact	"[sound:tatoeba_eng_28215.mp3]<br><br><span class=""front-instruction"">Listen first, then complete the chunk</span><br>We use words _____ communicate."	in order to	in order to	Replay once and shadow the full sentence.	Audio cloze; retrieve the missing chunk from sound and sentence context.	- We use words in order to communicate.	[sound:tatoeba_eng_28215.mp3]	https://audio.tatoeba.org/sentences/eng/28215.mp3	Tatoeba eng:28215	Source: Tatoeba.org English sentence ID 28215.		english_mastery listening listening_sentence_mining audio_cloze
tatoeba_eng_audio::29726::even_if	English Mastery::Listening & Dictation	listening	listening sentence mining	audio_cloze	type_exact	"[sound:tatoeba_eng_29726.mp3]<br><br><span class=""front-instruction"">Listen first, then complete the chunk</span><br>_____ you don&#x27;t like rum, try a glass of this."	even if	even if	Replay once and shadow the full sentence.	Audio cloze; retrieve the missing chunk from sound and sentence context.	- Even if you don&#x27;t like rum, try a glass of this.	[sound:tatoeba_eng_29726.mp3]	https://audio.tatoeba.org/sentences/eng/29726.mp3	Tatoeba eng:29726	Source: Tatoeba.org English sentence ID 29726.		english_mastery listening listening_sentence_mining audio_cloze
tatoeba_eng_audio::30382::would_have	English Mastery::Listening & Dictation	listening	listening sentence mining	audio_cloze	type_exact	"[sound:tatoeba_eng_30382.mp3]<br><br><span class=""front-instruction"">Listen first, then complete the chunk</span><br>A careful reader _____ noticed the mistake."	would have	would have	Replay once and shadow the full sentence.	Audio cloze; retrieve the missing chunk from sound and sentence context.	- A careful reader would have noticed the mistake.	[sound:tatoeba_eng_30382.mp3]	https://audio.tatoeba.org/sentences/eng/30382.mp3	Tatoeba eng:30382	Source: Tatoeba.org English sentence ID 30382.		english_mastery listening listening_sentence_mining audio_cloze
tatoeba_eng_audio::30444::could_have	English Mastery::Listening & Dictation	listening	listening sentence mining	audio_cloze	type_exact	"[sound:tatoeba_eng_30444.mp3]<br><br><span class=""front-instruction"">Listen first, then complete the chunk</span><br>I _____ done better if I had had more time."	could have	could have	Replay once and shadow the full sentence.	Audio cloze; retrieve the missing chunk from sound and sentence context.	- I could have done better if I had had more time.	[sound:tatoeba_eng_30444.mp3]	https://audio.tatoeba.org/sentences/eng/30444.mp3	Tatoeba eng:30444	Source: Tatoeba.org English sentence ID 30444.		english_mastery listening listening_sentence_mining audio_cloze
