selection_version	level	topic	target	spa_id	spa_text	eng_id	eng_text	audio_id	audio_contributor	audio_license	license
7	a2_1_daily_past	sentence mining	cuando	483709	Cuando él me vio, se hizo el dormido.	257261	When he saw me, he pretended to be asleep.				Tatoeba sentence text, CC BY 2.0 FR unless marked otherwise by contributor export.
7	a2_1_daily_past	sentence mining	cuando	343477	Cuando estoy con mi padre no me siento cómodo.	318879	I feel uneasy in my father's presence.				Tatoeba sentence text, CC BY 2.0 FR unless marked otherwise by contributor export.
7	a2_1_daily_past	sentence mining	hace	2926	Hace frío.	1813	It's cold.	1546	marcelostockle	CC BY-NC 4.0	Tatoeba sentence text, CC BY 2.0 FR unless marked otherwise by contributor export.
7	a2_1_daily_past	sentence mining	hace	456142	Hace calor.	456141	It is warm.	35159	arh	CC BY-NC-ND 3.0	Tatoeba sentence text, CC BY 2.0 FR unless marked otherwise by contributor export.
7	a2_1_daily_past	sentence mining	hace	456036	¿Hace viento?	456035	Is it windy?				Tatoeba sentence text, CC BY 2.0 FR unless marked otherwise by contributor export.
7	a2_1_daily_past	sentence mining	hace	456104	Hace mal tiempo.	456103	It is bad weather.				Tatoeba sentence text, CC BY 2.0 FR unless marked otherwise by contributor export.
7	a2_1_daily_past	sentence mining	hace	610310	Hace calor aquí.	610130	It's hot in here.	440393	arh	CC BY-NC-ND 3.0	Tatoeba sentence text, CC BY 2.0 FR unless marked otherwise by contributor export.
7	a2_1_daily_past	sentence mining	hace	602657	Hace mucho viento.	319666	The wind is blowing hard.				Tatoeba sentence text, CC BY 2.0 FR unless marked otherwise by contributor export.
7	a2_1_daily_past	sentence mining	hace	481995	Hace mucho calor aquí.	61668	It's very hot here.	36237	marcelostockle	CC BY-NC 4.0	Tatoeba sentence text, CC BY 2.0 FR unless marked otherwise by contributor export.
7	a2_1_daily_past	sentence mining	hace	481996	Hace mucho frío aquí.	61669	It is very cold here.	36238	marcelostockle	CC BY-NC 4.0	Tatoeba sentence text, CC BY 2.0 FR unless marked otherwise by contributor export.
7	a2_1_daily_past	sentence mining	hace	463215	Hace un año que se mudaron.	463214	They moved a year ago.				Tatoeba sentence text, CC BY 2.0 FR unless marked otherwise by contributor export.
7	a2_1_daily_past	sentence mining	hace	615913	Hace un montón de frío hoy.	19156	It's awfully cold today.				Tatoeba sentence text, CC BY 2.0 FR unless marked otherwise by contributor export.
7	a2_1_daily_past	sentence mining	hace	337883	Hace calor esta mañana, ¿no?	242219	Warm this morning, isn't it?				Tatoeba sentence text, CC BY 2.0 FR unless marked otherwise by contributor export.
7	a2_1_daily_past	sentence mining	más que	1253150	Más que nunca, se requiere una reforma al área de salud.	367578	More than ever, a reform of the health care system is needed.				Tatoeba sentence text, CC BY 2.0 FR unless marked otherwise by contributor export.
7	a2_1_daily_past	sentence mining	más que	629980	Estoy más que feliz.	266521	I'm more than happy.	538100	arh	CC BY-NC-ND 3.0	Tatoeba sentence text, CC BY 2.0 FR unless marked otherwise by contributor export.
7	a2_1_daily_past	sentence mining	más que	1640176	Es más que suficiente.	1640167	It's more than enough.	461525	arh	CC BY-NC-ND 3.0	Tatoeba sentence text, CC BY 2.0 FR unless marked otherwise by contributor export.
7	a2_1_daily_past	sentence mining	más que	1179100	Tú obtuviste más que yo.	615969	You obtained more than me.				Tatoeba sentence text, CC BY 2.0 FR unless marked otherwise by contributor export.
7	a2_1_daily_past	sentence mining	más que	1777545	Esto cuesta más que eso.	61499	This costs more than that.				Tatoeba sentence text, CC BY 2.0 FR unless marked otherwise by contributor export.
7	a2_1_daily_past	sentence mining	más que	1640101	Ellos son más que amigos.	1640043	They're more than friends.				Tatoeba sentence text, CC BY 2.0 FR unless marked otherwise by contributor export.
7	a2_1_daily_past	sentence mining	más que	2182355	Yo merezco más que esto.	2177165	I deserve better than this.				Tatoeba sentence text, CC BY 2.0 FR unless marked otherwise by contributor export.
7	a2_1_daily_past	sentence mining	más que	1715959	Trabajaste más que yo.	1714815	You worked more than I did.				Tatoeba sentence text, CC BY 2.0 FR unless marked otherwise by contributor export.
7	a2_1_daily_past	sentence mining	más que	785748	Hagamos más que ayer.	511339	We must do more than yesterday.	937575	arh	CC BY-NC-ND 3.0	Tatoeba sentence text, CC BY 2.0 FR unless marked otherwise by contributor export.
7	a2_1_daily_past	sentence mining	más que	1075099	Has hecho más que suficiente.	42971	You've done more than enough.	551914	arh	CC BY-NC-ND 3.0	Tatoeba sentence text, CC BY 2.0 FR unless marked otherwise by contributor export.
7	a2_1_daily_past	sentence mining	más que	1281858	Nunca bebí más que gaseosa.	1284221	I never drank anything but soda.				Tatoeba sentence text, CC BY 2.0 FR unless marked otherwise by contributor export.
7	a2_1_daily_past	sentence mining	menos que	6584293	Mido menos que tú.	2713643	I'm shorter than you.	409933	arh	CC BY-NC-ND 3.0	Tatoeba sentence text, CC BY 2.0 FR unless marked otherwise by contributor export.
7	a2_1_daily_past	sentence mining	menos que	571837	Cinco es menos que ocho.	72537	5 is less than 8.	636457	arh	CC BY-NC-ND 3.0	Tatoeba sentence text, CC BY 2.0 FR unless marked otherwise by contributor export.
7	a2_1_daily_past	sentence mining	menos que	6592489	Trabajas menos que yo.	9770694	You work less than I do.	410854	arh	CC BY-NC-ND 3.0	Tatoeba sentence text, CC BY 2.0 FR unless marked otherwise by contributor export.
7	a2_1_daily_past	sentence mining	menos que	6584312	No mido menos que tú.	8789854	I'm not less than you.	409946	arh	CC BY-NC-ND 3.0	Tatoeba sentence text, CC BY 2.0 FR unless marked otherwise by contributor export.
7	a2_1_daily_past	sentence mining	menos que	3982169	Tom come menos que Mary.	3975754	Tom eats less than Mary does.				Tatoeba sentence text, CC BY 2.0 FR unless marked otherwise by contributor export.
7	a2_1_daily_past	sentence mining	menos que	8896778	Es lo menos que puedo hacer.	3839316	It's the least I can do.	765401	arh	CC BY-NC-ND 3.0	Tatoeba sentence text, CC BY 2.0 FR unless marked otherwise by contributor export.
7	a2_1_daily_past	sentence mining	menos que	1476811	Es lo menos que podía hacer.	1453756	It's the least I could do.				Tatoeba sentence text, CC BY 2.0 FR unless marked otherwise by contributor export.
7	a2_1_daily_past	sentence mining	menos que	3876754	Es lo menos que podemos hacer.	3825294	It's the least we can do.	611629	arh	CC BY-NC-ND 3.0	Tatoeba sentence text, CC BY 2.0 FR unless marked otherwise by contributor export.
7	a2_1_daily_past	sentence mining	menos que	740547	Tengo tres años menos que tú.	252889	I'm three years younger than you.				Tatoeba sentence text, CC BY 2.0 FR unless marked otherwise by contributor export.
7	a2_1_daily_past	sentence mining	menos que	751833	Tiene tres años menos que papá.	1176368	He is three years younger than dad.	935847	arh	CC BY-NC-ND 3.0	Tatoeba sentence text, CC BY 2.0 FR unless marked otherwise by contributor export.
7	a2_1_daily_past	sentence mining	menos que	1615658	María come menos que su hermana.	681340	Mary eats less than her sister does.				Tatoeba sentence text, CC BY 2.0 FR unless marked otherwise by contributor export.
7	a2_2_natural_spanish	sentence mining	para	330980	¿Para qué hiciste eso?	36456	What did you do that for?	585676	arh	CC BY-NC-ND 3.0	Tatoeba sentence text, CC BY 2.0 FR unless marked otherwise by contributor export.
7	a2_2_natural_spanish	sentence mining	para	330979	¿Para qué fuiste allá?	24656	What did you go there for?	585675	arh	CC BY-NC-ND 3.0	Tatoeba sentence text, CC BY 2.0 FR unless marked otherwise by contributor export.
7	a2_2_natural_spanish	sentence mining	para	331028	Para empeorar las cosas, se enfermó.	53982	To make matters worse, he fell ill.				Tatoeba sentence text, CC BY 2.0 FR unless marked otherwise by contributor export.
7	a2_2_natural_spanish	sentence mining	para	331025	Para peor, comenzó a llover.	53978	To make matters worse, it began to rain.				Tatoeba sentence text, CC BY 2.0 FR unless marked otherwise by contributor export.
7	a2_2_natural_spanish	sentence mining	para	331027	Para empeorar las cosas, comenzó a nevar.	53981	To make matters worse, it began to snow.				Tatoeba sentence text, CC BY 2.0 FR unless marked otherwise by contributor export.
7	a2_2_natural_spanish	sentence mining	para	2813	Para ser perfecta sólo le faltaba un defecto.	1636	To be perfect she lacked just one defect.	1492	marcelostockle	CC BY-NC 4.0	Tatoeba sentence text, CC BY 2.0 FR unless marked otherwise by contributor export.
7	a2_2_natural_spanish	sentence mining	para	331030	Para empeorar las cosas, su esposa se enfermó.	53984	To make matters worse, his wife fell ill.				Tatoeba sentence text, CC BY 2.0 FR unless marked otherwise by contributor export.
7	a2_2_natural_spanish	sentence mining	para	330673	¿Para qué has comprado este diccionario tan caro?	24857	What did you buy this expensive dictionary for?	806803	ignacio		Tatoeba sentence text, CC BY 2.0 FR unless marked otherwise by contributor export.
7	a2_2_natural_spanish	sentence mining	para	398240	Para serte franco, así es como sucedió.	265097	To tell the truth, this is how it happened.				Tatoeba sentence text, CC BY 2.0 FR unless marked otherwise by contributor export.
7	a2_2_natural_spanish	sentence mining	para	346309	¿Para qué me llamas a esta hora imprudente?	38767	Why did you call me at this unearthly hour?				Tatoeba sentence text, CC BY 2.0 FR unless marked otherwise by contributor export.
7	a2_2_natural_spanish	sentence mining	para	331029	Para empeorar las cosas, comenzó a beber sake.	53983	To make matters worse, he began to drink sake.				Tatoeba sentence text, CC BY 2.0 FR unless marked otherwise by contributor export.
7	a2_2_natural_spanish	sentence mining	por	398261	Por mí, está bien.	398262	It's fine with me.	798838	ignacio		Tatoeba sentence text, CC BY 2.0 FR unless marked otherwise by contributor export.
7	a2_2_natural_spanish	sentence mining	por	401152	¿Por dónde queda la playa?	22175	Which way is the beach?				Tatoeba sentence text, CC BY 2.0 FR unless marked otherwise by contributor export.
7	a2_2_natural_spanish	sentence mining	por	339022	Por la mañana el aire es fresco.	277766	The air is fresh in the morning.	706667	arh	CC BY-NC-ND 3.0	Tatoeba sentence text, CC BY 2.0 FR unless marked otherwise by contributor export.
7	a2_2_natural_spanish	sentence mining	por	338657	Por este camino se llega al museo.	57594	This road will take you to the museum.	28320			Tatoeba sentence text, CC BY 2.0 FR unless marked otherwise by contributor export.
7	a2_2_natural_spanish	sentence mining	por	336306	Por su enfermedad, inevitablemente tuvo que dejar el colegio.	318416	Illness forced him to give up school.				Tatoeba sentence text, CC BY 2.0 FR unless marked otherwise by contributor export.
7	a2_2_natural_spanish	sentence mining	por	434279	Por la noche escribo en la sala de estar.	434278	At night, I write in the living room.				Tatoeba sentence text, CC BY 2.0 FR unless marked otherwise by contributor export.
7	a2_2_natural_spanish	sentence mining	por	330074	Por este camino siempre pasan muchos coches.	57630	There are always a lot of vehicles on this road.	706558	arh	CC BY-NC-ND 3.0	Tatoeba sentence text, CC BY 2.0 FR unless marked otherwise by contributor export.
7	a2_2_natural_spanish	sentence mining	por	415905	Por alguna razón no pude entrar en mi correo electrónico.	38917	For some reason I couldn't access my e-mail.				Tatoeba sentence text, CC BY 2.0 FR unless marked otherwise by contributor export.
7	a2_2_natural_spanish	sentence mining	por	336377	Por muy muy extraño que sea, él no sabía la noticia.	20636	Strange to say, he didn't know the news.				Tatoeba sentence text, CC BY 2.0 FR unless marked otherwise by contributor export.
7	a2_2_natural_spanish	sentence mining	por	359073	Lo decidimos por votación.	22793	We decided by vote.	635033	arh	CC BY-NC-ND 3.0	Tatoeba sentence text, CC BY 2.0 FR unless marked otherwise by contributor export.
7	a2_2_natural_spanish	sentence mining	por	2609	Gracias por tu explicación.	1403	Thanks for your explanation.	1377	marcelostockle	CC BY-NC 4.0	Tatoeba sentence text, CC BY 2.0 FR unless marked otherwise by contributor export.
7	a2_2_natural_spanish	sentence mining	desde hace	579818	¿Desde hace cuánto juegas fútbol?	69819	How long have you played soccer?				Tatoeba sentence text, CC BY 2.0 FR unless marked otherwise by contributor export.
7	a2_2_natural_spanish	sentence mining	desde hace	8699295	¿Desde hace cuánto compones canciones?	8699297	How long have you been writing songs?				Tatoeba sentence text, CC BY 2.0 FR unless marked otherwise by contributor export.
7	a2_2_natural_spanish	sentence mining	desde hace	597063	¿Desde hace cuánto estás viajando tanto?	31552	How long have you been living out of a suitcase?				Tatoeba sentence text, CC BY 2.0 FR unless marked otherwise by contributor export.
7	a2_2_natural_spanish	sentence mining	desde hace	2486142	Te conozco desde hace años.	2447964	I've known you for years.	139845	arh	CC BY-NC-ND 3.0	Tatoeba sentence text, CC BY 2.0 FR unless marked otherwise by contributor export.
7	a2_2_natural_spanish	sentence mining	desde hace	3012411	¿Conoces a Tom desde hace mucho tiempo?	2881837	Have you known Tom long?				Tatoeba sentence text, CC BY 2.0 FR unless marked otherwise by contributor export.
7	a2_2_natural_spanish	sentence mining	desde hace	1176577	Lo conozco desde hace un año.	1176288	I've known him for one year.				Tatoeba sentence text, CC BY 2.0 FR unless marked otherwise by contributor export.
7	a2_2_natural_spanish	sentence mining	desde hace	819679	La conozco desde hace dos años.	261328	I have known her for two years.				Tatoeba sentence text, CC BY 2.0 FR unless marked otherwise by contributor export.
7	a2_2_natural_spanish	sentence mining	desde hace	838821	Vivo aquí desde hace diez años.	253463	I have lived here for ten years.	943457	arh	CC BY-NC-ND 3.0	Tatoeba sentence text, CC BY 2.0 FR unless marked otherwise by contributor export.
7	a2_2_natural_spanish	sentence mining	desde hace	1240480	Lo conozco desde hace diez años.	284417	I have known him for ten years.				Tatoeba sentence text, CC BY 2.0 FR unless marked otherwise by contributor export.
7	a2_2_natural_spanish	sentence mining	desde hace	9786841	Trabajo aquí desde hace una semana.	2168972	I have worked here for a week.	831408	arh	CC BY-NC-ND 3.0	Tatoeba sentence text, CC BY 2.0 FR unless marked otherwise by contributor export.
7	a2_2_natural_spanish	sentence mining	desde hace	855136	No nos conocemos desde hace mucho.	22817	We haven't known each other long.				Tatoeba sentence text, CC BY 2.0 FR unless marked otherwise by contributor export.
7	a2_2_natural_spanish	sentence mining	acabo de	1555948	Acabo de comer.	3095224	I just ate.				Tatoeba sentence text, CC BY 2.0 FR unless marked otherwise by contributor export.
7	a2_2_natural_spanish	sentence mining	acabo de	1393518	Acabo de mudarme.	256121	I just moved.	71320	arh	CC BY-NC-ND 3.0	Tatoeba sentence text, CC BY 2.0 FR unless marked otherwise by contributor export.
7	a2_2_natural_spanish	sentence mining	acabo de	481908	Acabo de terminarlo.	245472	Just finished it.	732249	arh	CC BY-NC-ND 3.0	Tatoeba sentence text, CC BY 2.0 FR unless marked otherwise by contributor export.
7	a2_2_natural_spanish	sentence mining	acabo de	449692	Acabo de llegar.	257520	I just arrived now.	34641	marcelostockle	CC BY-NC 4.0	Tatoeba sentence text, CC BY 2.0 FR unless marked otherwise by contributor export.
7	a2_2_natural_spanish	sentence mining	acabo de	2828921	Acabo de mudarme aquí.	2372797	I just moved here.	443987	arh	CC BY-NC-ND 3.0	Tatoeba sentence text, CC BY 2.0 FR unless marked otherwise by contributor export.
7	a2_2_natural_spanish	sentence mining	acabo de	2058914	Acabo de verlo.	255041	I saw him just now.	100107	arh	CC BY-NC-ND 3.0	Tatoeba sentence text, CC BY 2.0 FR unless marked otherwise by contributor export.
7	a2_2_natural_spanish	sentence mining	acabo de	1214371	Acabo de volver.	40823	I've just come back.	450238	arh	CC BY-NC-ND 3.0	Tatoeba sentence text, CC BY 2.0 FR unless marked otherwise by contributor export.
7	a2_2_natural_spanish	sentence mining	acabo de	2815728	Acabo de cenar.	2580757	I have just had dinner.	454438	arh	CC BY-NC-ND 3.0	Tatoeba sentence text, CC BY 2.0 FR unless marked otherwise by contributor export.
7	a2_2_natural_spanish	sentence mining	acabo de	2828924	Acabo de inventarlo.	2372786	I just made it up.	443988	arh	CC BY-NC-ND 3.0	Tatoeba sentence text, CC BY 2.0 FR unless marked otherwise by contributor export.
7	a2_2_natural_spanish	sentence mining	acabo de	838107	Acabo de ducharme.	539531	I just took a shower.				Tatoeba sentence text, CC BY 2.0 FR unless marked otherwise by contributor export.
7	a2_2_natural_spanish	sentence mining	acabo de	4554554	Acabo de enterarme.	3722040	I just got the word.	704160	arh	CC BY-NC-ND 3.0	Tatoeba sentence text, CC BY 2.0 FR unless marked otherwise by contributor export.
7	a2_2_natural_spanish	sentence mining	he	591718	He vuelto.	564159	I'm back.	436001	arh	CC BY-NC-ND 3.0	Tatoeba sentence text, CC BY 2.0 FR unless marked otherwise by contributor export.
7	a2_2_natural_spanish	sentence mining	he	619906	He ganado peso.	822384	I've gained weight.	449916	arh	CC BY-NC-ND 3.0	Tatoeba sentence text, CC BY 2.0 FR unless marked otherwise by contributor export.
7	a2_2_natural_spanish	sentence mining	he	562398	He estado ocupado.	254004	I have been busy.	39673	arh	CC BY-NC-ND 3.0	Tatoeba sentence text, CC BY 2.0 FR unless marked otherwise by contributor export.
7	a2_2_natural_spanish	sentence mining	he	2951	He soñado contigo.	2022	I dreamt about you.	1561	marcelostockle	CC BY-NC 4.0	Tatoeba sentence text, CC BY 2.0 FR unless marked otherwise by contributor export.
7	a2_2_natural_spanish	sentence mining	he	551428	Ya he tenido suficiente.	433859	I've had enough.	39459	arh	CC BY-NC-ND 3.0	Tatoeba sentence text, CC BY 2.0 FR unless marked otherwise by contributor export.
7	a2_2_natural_spanish	sentence mining	he	504467	He perdido mi llave.	460058	I lost my key.	38307	marcelostockle	CC BY-NC 4.0	Tatoeba sentence text, CC BY 2.0 FR unless marked otherwise by contributor export.
7	a2_2_natural_spanish	sentence mining	he	619905	He subido de peso.	259293	I have gained weight.				Tatoeba sentence text, CC BY 2.0 FR unless marked otherwise by contributor export.
7	a2_2_natural_spanish	sentence mining	he	345431	He recibido tu carta.	64424	I received your letter.	444094	arh	CC BY-NC-ND 3.0	Tatoeba sentence text, CC BY 2.0 FR unless marked otherwise by contributor export.
7	a2_2_natural_spanish	sentence mining	he	455942	He perdido mi bolso.	455941	I've lost my bag.				Tatoeba sentence text, CC BY 2.0 FR unless marked otherwise by contributor export.
7	a2_2_natural_spanish	sentence mining	he	330654	He perdido la llave.	257266	I have lost my key.	440211	arh	CC BY-NC-ND 3.0	Tatoeba sentence text, CC BY 2.0 FR unless marked otherwise by contributor export.
7	a2_2_natural_spanish	sentence mining	he	345498	He perdido mi reloj.	258128	I have lost my watch.	453075	arh	CC BY-NC-ND 3.0	Tatoeba sentence text, CC BY 2.0 FR unless marked otherwise by contributor export.
7	a2_2_natural_spanish	sentence mining	has	707476	¿Has comido?	953286	Have you eaten?	43889	arh	CC BY-NC-ND 3.0	Tatoeba sentence text, CC BY 2.0 FR unless marked otherwise by contributor export.
7	a2_2_natural_spanish	sentence mining	has	460400	¿Has vuelto?	448189	You've come back?	35355	marcelostockle	CC BY-NC 4.0	Tatoeba sentence text, CC BY 2.0 FR unless marked otherwise by contributor export.
7	a2_2_natural_spanish	sentence mining	has	434495	¿Has dormido bien?	434494	Did you sleep well?				Tatoeba sentence text, CC BY 2.0 FR unless marked otherwise by contributor export.
7	a2_2_natural_spanish	sentence mining	has	646909	¿Has perdido peso?	275263	Have you lost weight?	453169	arh	CC BY-NC-ND 3.0	Tatoeba sentence text, CC BY 2.0 FR unless marked otherwise by contributor export.
7	a2_2_natural_spanish	sentence mining	has	765663	Has tomado todo.	64288	You've taken everything.				Tatoeba sentence text, CC BY 2.0 FR unless marked otherwise by contributor export.
7	a2_2_natural_spanish	sentence mining	has	777040	Has ganado muchas competencias.	776157	You won many competitions.				Tatoeba sentence text, CC BY 2.0 FR unless marked otherwise by contributor export.
7	a2_2_natural_spanish	sentence mining	has	501689	¿Has venido aquí sola?	27660	Did you come here alone?	38138	marcelostockle	CC BY-NC 4.0	Tatoeba sentence text, CC BY 2.0 FR unless marked otherwise by contributor export.
7	a2_2_natural_spanish	sentence mining	has	758065	¿Has hecho los deberes?	434484	Did you do your homework?	44505	arh	CC BY-NC-ND 3.0	Tatoeba sentence text, CC BY 2.0 FR unless marked otherwise by contributor export.
7	a2_2_natural_spanish	sentence mining	has	505853	¿Has perdido la cabeza?	68956	Have you lost your mind?	38394	arh	CC BY-NC-ND 3.0	Tatoeba sentence text, CC BY 2.0 FR unless marked otherwise by contributor export.
7	a2_2_natural_spanish	sentence mining	has	776431	¿Has estado en el extranjero?	21932	Have you been abroad?				Tatoeba sentence text, CC BY 2.0 FR unless marked otherwise by contributor export.
7	a2_2_natural_spanish	sentence mining	has	493668	¿Has comprado un melón?	52452	Have you bought a watermelon?	568127	arh	CC BY-NC-ND 3.0	Tatoeba sentence text, CC BY 2.0 FR unless marked otherwise by contributor export.
7	a2_2_natural_spanish	sentence mining	ha	434833	¿Ha terminado usted?	434832	Have you finished?				Tatoeba sentence text, CC BY 2.0 FR unless marked otherwise by contributor export.
7	a2_2_natural_spanish	sentence mining	ha	339127	Ha parado de llover.	26695	It has stopped raining.	460737	arh	CC BY-NC-ND 3.0	Tatoeba sentence text, CC BY 2.0 FR unless marked otherwise by contributor export.
7	a2_2_natural_spanish	sentence mining	ha	435047	Ha ganado muchas competiciones.	435046	He won many competitions.				Tatoeba sentence text, CC BY 2.0 FR unless marked otherwise by contributor export.
7	a2_2_natural_spanish	sentence mining	ha	529005	Ha pasado un día más.	32708	Another day passed.				Tatoeba sentence text, CC BY 2.0 FR unless marked otherwise by contributor export.
7	a2_2_natural_spanish	sentence mining	ha	463077	Ha habido un accidente.	463076	There has been an accident.				Tatoeba sentence text, CC BY 2.0 FR unless marked otherwise by contributor export.
7	a2_2_natural_spanish	sentence mining	ha	434825	¿Ha llegado ya el correo?	434824	Has the mail come yet?				Tatoeba sentence text, CC BY 2.0 FR unless marked otherwise by contributor export.
7	a2_2_natural_spanish	sentence mining	ha	358576	Ha estado lloviendo desde ayer.	244373	It has rained since yesterday.	526753	arh	CC BY-NC-ND 3.0	Tatoeba sentence text, CC BY 2.0 FR unless marked otherwise by contributor export.
7	a2_2_natural_spanish	sentence mining	ha	462419	Ha llevado una vida dura.	462418	She's had a hard life.				Tatoeba sentence text, CC BY 2.0 FR unless marked otherwise by contributor export.
7	a2_2_natural_spanish	sentence mining	ha	543559	Ha nevado toda la noche.	6034	It's been snowing all night.				Tatoeba sentence text, CC BY 2.0 FR unless marked otherwise by contributor export.
7	a2_2_natural_spanish	sentence mining	ha	330048	¿Ha terminado con el teléfono?	279314	Are you through with the phone?	706547	arh	CC BY-NC-ND 3.0	Tatoeba sentence text, CC BY 2.0 FR unless marked otherwise by contributor export.
7	a2_2_natural_spanish	sentence mining	ha	503368	Ha descubierto una nueva estrella.	717625	He had discovered a new star.	537838	arh	CC BY-NC-ND 3.0	Tatoeba sentence text, CC BY 2.0 FR unless marked otherwise by contributor export.
7	a2_2_natural_spanish	sentence mining	hemos	515917	Hemos llegado.	410594	We've arrived.	435939	arh	CC BY-NC-ND 3.0	Tatoeba sentence text, CC BY 2.0 FR unless marked otherwise by contributor export.
7	a2_2_natural_spanish	sentence mining	hemos	1748212	¿Hemos terminado?	1553536	Are we done?	78801	arh	CC BY-NC-ND 3.0	Tatoeba sentence text, CC BY 2.0 FR unless marked otherwise by contributor export.
7	a2_2_natural_spanish	sentence mining	hemos	1704743	Hemos intentado todo.	1702449	We have tried everything.	77929	marcelostockle	CC BY-NC 4.0	Tatoeba sentence text, CC BY 2.0 FR unless marked otherwise by contributor export.
7	a2_2_natural_spanish	sentence mining	hemos	647737	Hemos pedido la comida.	647733	We ordered the meal.				Tatoeba sentence text, CC BY 2.0 FR unless marked otherwise by contributor export.
7	a2_2_natural_spanish	sentence mining	hemos	963175	Hemos aceptado su oferta.	22735	We accepted his offer.	460765	arh	CC BY-NC-ND 3.0	Tatoeba sentence text, CC BY 2.0 FR unless marked otherwise by contributor export.
7	a2_2_natural_spanish	sentence mining	hemos	952058	Hemos intentado convencerle.	272518	We tried to persuade him.	553585	arh	CC BY-NC-ND 3.0	Tatoeba sentence text, CC BY 2.0 FR unless marked otherwise by contributor export.
7	a2_2_natural_spanish	sentence mining	hemos	1055547	Hemos estado en París.	2769195	We have been in Paris.	721160	arh	CC BY-NC-ND 3.0	Tatoeba sentence text, CC BY 2.0 FR unless marked otherwise by contributor export.
7	a2_2_natural_spanish	sentence mining	hemos	1628198	Hemos ido demasiado lejos.	1627356	We've gone too far.	501217	arh	CC BY-NC-ND 3.0	Tatoeba sentence text, CC BY 2.0 FR unless marked otherwise by contributor export.
7	a2_2_natural_spanish	sentence mining	hemos	1704792	Hemos estado aquí antes.	1702602	We've been here before.	77944	marcelostockle	CC BY-NC 4.0	Tatoeba sentence text, CC BY 2.0 FR unless marked otherwise by contributor export.
7	a2_2_natural_spanish	sentence mining	hemos	1704793	Hemos estado ahí antes.	1702600	We've been there before.	77945	marcelostockle	CC BY-NC 4.0	Tatoeba sentence text, CC BY 2.0 FR unless marked otherwise by contributor export.
7	a2_2_natural_spanish	sentence mining	hemos	1526212	Hemos progresado mucho.	1488262	We've made good progress.				Tatoeba sentence text, CC BY 2.0 FR unless marked otherwise by contributor export.
7	a2_2_natural_spanish	sentence mining	lo que	464591	Lo que se necesita es más tiempo.	464590	What is needed is more time.				Tatoeba sentence text, CC BY 2.0 FR unless marked otherwise by contributor export.
7	a2_2_natural_spanish	sentence mining	lo que	495326	Lo que ella dice podría ser verdad.	308263	What she says may be true.	37821	marcelostockle	CC BY-NC 4.0	Tatoeba sentence text, CC BY 2.0 FR unless marked otherwise by contributor export.
7	a2_2_natural_spanish	sentence mining	lo que	398236	Lo que menos me gusta son las zanahorias.	255297	I like carrots least of all.				Tatoeba sentence text, CC BY 2.0 FR unless marked otherwise by contributor export.
7	a2_2_natural_spanish	sentence mining	lo que	511413	Lo que está hecho no se puede deshacer.	20094	What is done cannot be undone.	453117	arh	CC BY-NC-ND 3.0	Tatoeba sentence text, CC BY 2.0 FR unless marked otherwise by contributor export.
7	a2_2_natural_spanish	sentence mining	lo que	544057	Lo que dices no tiene sentido.	17199	What you are saying does not make sense.	568182	arh	CC BY-NC-ND 3.0	Tatoeba sentence text, CC BY 2.0 FR unless marked otherwise by contributor export.
7	a2_2_natural_spanish	sentence mining	lo que	339035	Lo que él dice no tiene sentido.	286116	What he is saying does not make sense.				Tatoeba sentence text, CC BY 2.0 FR unless marked otherwise by contributor export.
7	a2_2_natural_spanish	sentence mining	lo que	452926	Lo que está diciendo no tiene sentido.	283624	What he is saying doesn't make sense.	34858	marcelostockle	CC BY-NC 4.0	Tatoeba sentence text, CC BY 2.0 FR unless marked otherwise by contributor export.
7	a2_2_natural_spanish	sentence mining	lo que	347494	Lo que a él le gusta es la gelatina.	387449	What he likes is jelly.	460406	arh	CC BY-NC-ND 3.0	Tatoeba sentence text, CC BY 2.0 FR unless marked otherwise by contributor export.
7	a2_2_natural_spanish	sentence mining	lo que	464517	Lo que me molesta de él es su actitud.	464516	What bothers me is his attitude.				Tatoeba sentence text, CC BY 2.0 FR unless marked otherwise by contributor export.
7	a2_2_natural_spanish	sentence mining	lo que	339303	Lo que trata de decir es muy sencillo de entender.	286070	His meaning is quite plain.				Tatoeba sentence text, CC BY 2.0 FR unless marked otherwise by contributor export.
7	a2_2_natural_spanish	sentence mining	lo que	347532	Lo que yo soy hoy se lo debo a la educación.	246762	I owe what I am today to education.				Tatoeba sentence text, CC BY 2.0 FR unless marked otherwise by contributor export.
7	a2_2_natural_spanish	sentence mining	aunque	1652053	Aunque parezca extraño, falló.	318625	Strangely enough, he failed.	735589	arh	CC BY-NC-ND 3.0	Tatoeba sentence text, CC BY 2.0 FR unless marked otherwise by contributor export.
7	a2_2_natural_spanish	sentence mining	aunque	721878	Aunque llovía, jugamos fútbol.	26938	Though it was raining, we played football.				Tatoeba sentence text, CC BY 2.0 FR unless marked otherwise by contributor export.
7	a2_2_natural_spanish	sentence mining	aunque	7833482	Aunque es pobre, ella es feliz.	318513	Though she is poor, she is happy.				Tatoeba sentence text, CC BY 2.0 FR unless marked otherwise by contributor export.
7	a2_2_natural_spanish	sentence mining	aunque	3796347	Aunque eran pobres, criaron a siete hijos.	307477	Despite being poor, they raised seven children.				Tatoeba sentence text, CC BY 2.0 FR unless marked otherwise by contributor export.
